Tunnel length [m];Tunnel width [m];Tunnel height [m];Hydrauric diameter;T [K];Qdot [Kw];Critical velocity [m/s];;;;;;;;;
15;0.25;0.5;0.333333333;293;21.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;22.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;23.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;24.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;25.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;26.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;27.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;28.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;29.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;30;0.722956891;;;;;;;;;
15;0.25;1;0.4;293;1.5;0.322195511;;;;;;;;;
15;0.25;1;0.4;293;1.55;0.325736404;;;;;;;;;
15;0.25;1;0.4;293;1.6;0.329201945;;;;;;;;;
15;0.25;1;0.4;293;1.65;0.332596019;;;;;;;;;
15;0.25;1;0.4;293;1.7;0.3359222;;;;;;;;;
15;0.25;1;0.4;293;1.75;0.339183785;;;;;;;;;
15;0.25;1;0.4;293;1.8;0.342383821;;;;;;;;;
15;0.25;1;0.4;293;1.85;0.345525132;;;;;;;;;
15;0.25;1;0.4;293;1.9;0.348610341;;;;;;;;;
15;0.25;1;0.4;293;1.95;0.351641888;;;;;;;;;
15;0.25;1;0.4;293;2;0.354622046;;;;;;;;;
15;0.25;1;0.4;293;2.05;0.357552939;;;;;;;;;
15;0.25;1;0.4;293;2.1;0.360436555;;;;;;;;;
15;0.25;1;0.4;293;2.15;0.363274755;;;;;;;;;
15;0.25;1;0.4;293;2.2;0.366069286;;;;;;;;;
15;0.25;1;0.4;293;2.25;0.36882179;;;;;;;;;
15;0.25;1;0.4;293;2.3;0.371533812;;;;;;;;;
15;0.25;1;0.4;293;2.35;0.37420681;;;;;;;;;
15;0.25;1;0.4;293;2.4;0.376842156;;;;;;;;;
15;0.25;1;0.4;293;2.45;0.379441149;;;;;;;;;
15;0.25;1;0.4;293;2.5;0.382005018;;;;;;;;;
15;0.25;1;0.4;293;2.55;0.384534927;;;;;;;;;
15;0.25;1;0.4;293;2.6;0.387031977;;;;;;;;;
15;0.25;1;0.4;293;2.65;0.389497215;;;;;;;;;
15;0.25;1;0.4;293;2.7;0.391931636;;;;;;;;;
15;0.25;1;0.4;293;2.75;0.394336185;;;;;;;;;
15;0.25;1;0.4;293;2.8;0.396711761;;;;;;;;;
15;0.25;1;0.4;293;2.85;0.399059223;;;;;;;;;
15;0.25;1;0.4;293;2.9;0.401379386;;;;;;;;;
15;0.25;1;0.4;293;2.95;0.403673033;;;;;;;;;
15;0.25;1;0.4;293;3;0.405940906;;;;;;;;;
15;0.25;1;0.4;293;3.05;0.408183719;;;;;;;;;
15;0.25;1;0.4;293;3.1;0.410402153;;;;;;;;;
15;0.25;1;0.4;293;3.15;0.412596858;;;;;;;;;
15;0.25;1;0.4;293;3.2;0.414768461;;;;;;;;;
15;0.25;1;0.4;293;3.25;0.416917558;;;;;;;;;
15;0.25;1;0.4;293;3.3;0.419044726;;;;;;;;;
15;0.25;1;0.4;293;3.35;0.421150513;;;;;;;;;
15;0.25;1;0.4;293;3.4;0.423235451;;;;;;;;;
15;0.25;1;0.4;293;3.45;0.425300047;;;;;;;;;
15;0.25;1;0.4;293;3.5;0.42734479;;;;;;;;;
15;0.25;1;0.4;293;3.55;0.429370151;;;;;;;;;
15;0.25;1;0.4;293;3.6;0.431376583;;;;;;;;;
15;0.25;1;0.4;293;3.65;0.433364521;;;;;;;;;
15;0.25;1;0.4;293;3.7;0.435334387;;;;;;;;;
15;0.25;1;0.4;293;3.75;0.437286585;;;;;;;;;
15;0.25;1;0.4;293;3.8;0.439221507;;;;;;;;;
15;0.25;1;0.4;293;3.85;0.441139529;;;;;;;;;
15;0.25;1;0.4;293;3.9;0.443041016;;;;;;;;;
15;0.25;1;0.4;293;3.95;0.44492632;;;;;;;;;
15;0.25;1;0.4;293;4;0.44679578;;;;;;;;;
15;0.25;1;0.4;293;4.05;0.448649726;;;;;;;;;
15;0.25;1;0.4;293;4.1;0.450488475;;;;;;;;;
15;0.25;1;0.4;293;4.15;0.452312334;;;;;;;;;
15;0.25;1;0.4;293;4.2;0.454121603;;;;;;;;;
15;0.25;1;0.4;293;4.25;0.455916569;;;;;;;;;
15;0.25;1;0.4;293;4.3;0.457697511;;;;;;;;;
15;0.25;1;0.4;293;4.35;0.4594647;;;;;;;;;
15;0.25;1;0.4;293;4.4;0.461218399;;;;;;;;;
15;0.25;1;0.4;293;4.45;0.462958863;;;;;;;;;
15;0.25;1;0.4;293;4.5;0.464686337;;;;;;;;;
15;0.25;1;0.4;293;4.55;0.466401062;;;;;;;;;
15;0.25;1;0.4;293;4.6;0.468103271;;;;;;;;;
15;0.25;1;0.4;293;4.65;0.469793189;;;;;;;;;
15;0.25;1;0.4;293;4.7;0.471471036;;;;;;;;;
15;0.25;1;0.4;293;4.75;0.473137026;;;;;;;;;
15;0.25;1;0.4;293;4.8;0.474791364;;;;;;;;;
15;0.25;1;0.4;293;4.85;0.476434254;;;;;;;;;
15;0.25;1;0.4;293;4.9;0.478065891;;;;;;;;;
15;0.25;1;0.4;293;4.95;0.479686466;;;;;;;;;
15;0.25;1;0.4;293;5;0.481296164;;;;;;;;;
15;0.25;1;0.4;293;5.05;0.482895166;;;;;;;;;
15;0.25;1;0.4;293;5.1;0.484483649;;;;;;;;;
15;0.25;1;0.4;293;5.15;0.486061782;;;;;;;;;
15;0.25;1;0.4;293;5.2;0.487629734;;;;;;;;;
15;0.25;1;0.4;293;5.25;0.489187668;;;;;;;;;
15;0.25;1;0.4;293;5.3;0.49073574;;;;;;;;;
15;0.25;1;0.4;293;5.35;0.492274107;;;;;;;;;
15;0.25;1;0.4;293;5.4;0.493802918;;;;;;;;;
15;0.25;1;0.4;293;5.45;0.495322321;;;;;;;;;
15;0.25;1;0.4;293;5.5;0.49683246;;;;;;;;;
15;0.25;1;0.4;293;5.55;0.498333473;;;;;;;;;
15;0.25;1;0.4;293;5.6;0.499825498;;;;;;;;;
15;0.25;1;0.4;293;5.65;0.501308669;;;;;;;;;
15;0.25;1;0.4;293;5.7;0.502783115;;;;;;;;;
15;0.25;1;0.4;293;5.75;0.504248963;;;;;;;;;
15;0.25;1;0.4;293;5.8;0.505706338;;;;;;;;;
15;0.25;1;0.4;293;5.85;0.507155361;;;;;;;;;
15;0.25;1;0.4;293;5.9;0.508596151;;;;;;;;;
15;0.25;1;0.4;293;5.95;0.510028824;;;;;;;;;
15;0.25;1;0.4;293;6;0.511453493;;;;;;;;;
15;0.25;1;0.4;293;6.05;0.512870269;;;;;;;;;
15;0.25;1;0.4;293;6.1;0.51427926;;;;;;;;;
15;0.25;1;0.4;293;6.15;0.515680573;;;;;;;;;
15;0.25;1;0.4;293;6.2;0.517074311;;;;;;;;;
15;0.25;1;0.4;293;6.25;0.518460576;;;;;;;;;
15;0.25;1;0.4;293;6.3;0.519839467;;;;;;;;;
15;0.25;1;0.4;293;6.35;0.521211081;;;;;;;;;
15;0.25;1;0.4;293;6.4;0.522575514;;;;;;;;;
15;0.25;1;0.4;293;6.45;0.52393286;;;;;;;;;
15;0.25;1;0.4;293;6.5;0.525283208;;;;;;;;;
15;0.25;1;0.4;293;6.55;0.526626649;;;;;;;;;
15;0.25;1;0.4;293;6.6;0.527963271;;;;;;;;;
15;0.25;1;0.4;293;6.65;0.529293159;;;;;;;;;
15;0.25;1;0.4;293;6.7;0.530616397;;;;;;;;;
15;0.25;1;0.4;293;6.75;0.531933068;;;;;;;;;
15;0.25;1;0.4;293;6.8;0.533243254;;;;;;;;;
15;0.25;1;0.4;293;6.85;0.534547032;;;;;;;;;
15;0.25;1;0.4;293;6.9;0.535844481;;;;;;;;;
15;0.25;1;0.4;293;6.95;0.537135678;;;;;;;;;
15;0.25;1;0.4;293;7;0.538420696;;;;;;;;;
15;0.25;1;0.4;293;7.05;0.53969961;;;;;;;;;
15;0.25;1;0.4;293;7.1;0.540972491;;;;;;;;;
15;0.25;1;0.4;293;7.15;0.542239411;;;;;;;;;
15;0.25;1;0.4;293;7.2;0.543500437;;;;;;;;;
15;0.25;1;0.4;293;7.25;0.544755639;;;;;;;;;
15;0.25;1;0.4;293;7.3;0.546005083;;;;;;;;;
15;0.25;1;0.4;293;7.35;0.547248834;;;;;;;;;
15;0.25;1;0.4;293;7.4;0.548486958;;;;;;;;;
15;0.25;1;0.4;293;7.45;0.549719517;;;;;;;;;
15;0.25;1;0.4;293;7.5;0.550946574;;;;;;;;;
15;0.25;1;0.4;293;7.55;0.552168189;;;;;;;;;
15;0.25;1;0.4;293;7.6;0.553384422;;;;;;;;;
15;0.25;1;0.4;293;7.65;0.554595333;;;;;;;;;
15;0.25;1;0.4;293;7.7;0.555800979;;;;;;;;;
15;0.25;1;0.4;293;7.75;0.557001416;;;;;;;;;
15;0.25;1;0.4;293;7.8;0.558196702;;;;;;;;;
15;0.25;1;0.4;293;7.85;0.559386891;;;;;;;;;
15;0.25;1;0.4;293;7.9;0.560572036;;;;;;;;;
15;0.25;1;0.4;293;7.95;0.561752191;;;;;;;;;
15;0.25;1;0.4;293;8;0.562927408;;;;;;;;;
15;0.25;1;0.4;293;8.05;0.564097739;;;;;;;;;
15;0.25;1;0.4;293;8.1;0.565263233;;;;;;;;;
15;0.25;1;0.4;293;8.15;0.566423941;;;;;;;;;
15;0.25;1;0.4;293;8.2;0.567579912;;;;;;;;;
15;0.25;1;0.4;293;8.25;0.568731193;;;;;;;;;
15;0.25;1;0.4;293;8.3;0.569877831;;;;;;;;;
15;0.25;1;0.4;293;8.35;0.571019874;;;;;;;;;
15;0.25;1;0.4;293;8.4;0.572157367;;;;;;;;;
15;0.25;1;0.4;293;8.45;0.573290355;;;;;;;;;
15;0.25;1;0.4;293;8.5;0.574418882;;;;;;;;;
15;0.25;1;0.4;293;8.55;0.575542992;;;;;;;;;
15;0.25;1;0.4;293;8.6;0.576662728;;;;;;;;;
15;0.25;1;0.4;293;8.65;0.577778133;;;;;;;;;
15;0.25;1;0.4;293;8.7;0.578889248;;;;;;;;;
15;0.25;1;0.4;293;8.75;0.579996113;;;;;;;;;
15;0.25;1;0.4;293;8.8;0.58109877;;;;;;;;;
15;0.25;1;0.4;293;8.85;0.582197258;;;;;;;;;
15;0.25;1;0.4;293;8.9;0.583291616;;;;;;;;;
15;0.25;1;0.4;293;8.95;0.584381884;;;;;;;;;
15;0.25;1;0.4;293;9;0.585468098;;;;;;;;;
15;0.25;1;0.4;293;9.05;0.586550296;;;;;;;;;
15;0.25;1;0.4;293;9.1;0.587628516;;;;;;;;;
15;0.25;1;0.4;293;9.15;0.588702794;;;;;;;;;
15;0.25;1;0.4;293;9.2;0.589773165;;;;;;;;;
15;0.25;1;0.4;293;9.25;0.590839665;;;;;;;;;
15;0.25;1;0.4;293;9.3;0.591902328;;;;;;;;;
15;0.25;1;0.4;293;9.35;0.59296119;;;;;;;;;
15;0.25;1;0.4;293;9.4;0.594016283;;;;;;;;;
15;0.25;1;0.4;293;9.45;0.595067642;;;;;;;;;
15;0.25;1;0.4;293;9.5;0.596115298;;;;;;;;;
15;0.25;1;0.4;293;9.55;0.597159285;;;;;;;;;
15;0.25;1;0.4;293;9.6;0.598199634;;;;;;;;;
15;0.25;1;0.4;293;9.65;0.599236377;;;;;;;;;
15;0.25;1;0.4;293;9.7;0.600269546;;;;;;;;;
15;0.25;1;0.4;293;9.75;0.601299169;;;;;;;;;
15;0.25;1;0.4;293;9.8;0.602325279;;;;;;;;;
15;0.25;1;0.4;293;9.85;0.603347905;;;;;;;;;
15;0.25;1;0.4;293;9.9;0.604367075;;;;;;;;;
15;0.25;1;0.4;293;9.95;0.60538282;;;;;;;;;
15;0.25;1;0.4;293;10;0.606395168;;;;;;;;;
15;0.25;1;0.4;293;10.05;0.607404147;;;;;;;;;
15;0.25;1;0.4;293;10.1;0.608409785;;;;;;;;;
15;0.25;1;0.4;293;10.15;0.609412109;;;;;;;;;
15;0.25;1;0.4;293;10.2;0.610411147;;;;;;;;;
15;0.25;1;0.4;293;10.25;0.611406926;;;;;;;;;
15;0.25;1;0.4;293;10.3;0.612399471;;;;;;;;;
15;0.25;1;0.4;293;10.35;0.61338881;;;;;;;;;
15;0.25;1;0.4;293;10.4;0.614374967;;;;;;;;;
15;0.25;1;0.4;293;10.45;0.615357969;;;;;;;;;
15;0.25;1;0.4;293;10.5;0.61633784;;;;;;;;;
15;0.25;1;0.4;293;10.55;0.617314605;;;;;;;;;
15;0.25;1;0.4;293;10.6;0.618288289;;;;;;;;;
15;0.25;1;0.4;293;10.65;0.619258916;;;;;;;;;
15;0.25;1;0.4;293;10.7;0.620226509;;;;;;;;;
15;0.25;1;0.4;293;10.75;0.621191093;;;;;;;;;
15;0.25;1;0.4;293;10.8;0.622152691;;;;;;;;;
15;0.25;1;0.4;293;10.85;0.623111325;;;;;;;;;
15;0.25;1;0.4;293;10.9;0.624067019;;;;;;;;;
15;0.25;1;0.4;293;10.95;0.625019795;;;;;;;;;
15;0.25;1;0.4;293;11;0.625969674;;;;;;;;;
15;0.25;1;0.4;293;11.05;0.62691668;;;;;;;;;
15;0.25;1;0.4;293;11.1;0.627860833;;;;;;;;;
15;0.25;1;0.4;293;11.15;0.628802155;;;;;;;;;
15;0.25;1;0.4;293;11.2;0.629740667;;;;;;;;;
15;0.25;1;0.4;293;11.25;0.63067639;;;;;;;;;
15;0.25;1;0.4;293;11.3;0.631609344;;;;;;;;;
15;0.25;1;0.4;293;11.35;0.632539551;;;;;;;;;
15;0.25;1;0.4;293;11.4;0.63346703;;;;;;;;;
15;0.25;1;0.4;293;11.45;0.6343918;;;;;;;;;
15;0.25;1;0.4;293;11.5;0.635313883;;;;;;;;;
15;0.25;1;0.4;293;11.55;0.636233296;;;;;;;;;
15;0.25;1;0.4;293;11.6;0.63715006;;;;;;;;;
15;0.25;1;0.4;293;11.65;0.638064194;;;;;;;;;
15;0.25;1;0.4;293;11.7;0.638975715;;;;;;;;;
15;0.25;1;0.4;293;11.75;0.639884643;;;;;;;;;
15;0.25;1;0.4;293;11.8;0.640790997;;;;;;;;;
15;0.25;1;0.4;293;11.85;0.641694793;;;;;;;;;
15;0.25;1;0.4;293;11.9;0.642596051;;;;;;;;;
15;0.25;1;0.4;293;11.95;0.643494788;;;;;;;;;
15;0.25;1;0.4;293;12;0.644391022;;;;;;;;;
15;0.25;1;0.4;293;12.05;0.645284769;;;;;;;;;
15;0.25;1;0.4;293;12.1;0.646176048;;;;;;;;;
15;0.25;1;0.4;293;12.15;0.647064874;;;;;;;;;
15;0.25;1;0.4;293;12.2;0.647951265;;;;;;;;;
15;0.25;1;0.4;293;12.25;0.648835238;;;;;;;;;
15;0.25;1;0.4;293;12.3;0.649716809;;;;;;;;;
15;0.25;1;0.4;293;12.35;0.650595994;;;;;;;;;
15;0.25;1;0.4;293;12.4;0.651472809;;;;;;;;;
15;0.25;1;0.4;293;12.45;0.65234727;;;;;;;;;
15;0.25;1;0.4;293;12.5;0.653219393;;;;;;;;;
15;0.25;1;0.4;293;12.55;0.654089194;;;;;;;;;
15;0.25;1;0.4;293;12.6;0.654956687;;;;;;;;;
15;0.25;1;0.4;293;12.65;0.655821888;;;;;;;;;
15;0.25;1;0.4;293;12.7;0.656684813;;;;;;;;;
15;0.25;1;0.4;293;12.75;0.657545475;;;;;;;;;
